ID#	Ra(deg)	Dec(deg)	RM_Raw_Value	RM_Raw_Err	Scaled_RM	TotalRMScaledErrWithStDev	TotalRMScaledErrWithAvgErr	Extinction	Scaled_Extinction	eAbundance	Raw_Magnetic_FieldMagnetic_Field(uG)	Magnetic_Field(uG)	Reference_BField_RMErr(±)	BField_of_Min_Extinction	BField_of_Max_Extinction
0	49.849410000000006	31.02869	33.777412	0.49198952	-6.232014783333334	7.274151790676753	1.7636561058333333	1.306603193283081	0.8275577997167906	0.0001298	517.2134956669568	-95.42714969210743	-1.389957216733718	-489.4097990776668	-56.833236717216835
2	50.012520000000016	31.126040000000003	75.94589	0.12320466	35.936463216666674	6.905366930676753	1.3948712458333334	1.2429472208023071	0.7639018272360166	0.0001338	1248.9668719403867	590.9925086442589	0.9587488024705875	2822.1462647146745	412.17164022771306
3	50.08925000000001	31.64013	47.79162	0.48620918	7.78219321666667	7.268371450676754	1.7578757658333335	1.001220941543579	0.5221755479772886	0.0001338	1148.3434669798542	186.99158428055182	1.9023633193423448	586.678608837312	68.35266365074551
4	50.115809999999996	31.94413	44.810696	1.048052	4.801269216666668	7.830214270676754	2.3197185858333333	0.8720928430557251	0.3930474494894346	0.0001365	1417.479131908688	151.87666179745514	3.552157260626937	192.12219094702806	51.11923622176777
5	50.186209999999996	31.76695	54.01694499999999	0.62202483	14.00751821666666	7.4041871006767535	1.8936914158333333	0.9868234395980836	0.5077780460317931	0.0001338	1334.5770345433677	346.0786633326116	3.98522207662975	1100.0321588340028	151.95082813048566
6	50.189230000000016	31.20176	46.879368	0.6836968000000001	6.869941216666668	7.465859070676753	1.9553633858333335	1.350156545639038	0.8711111520727476	0.0001298	682.422212532947	100.005624756907	1.4584993046044925	221.60315975109162	49.324845190252745
7	50.23199000000002	31.60075	49.666195	1.741888	9.65676821666667	8.524050270676753	3.0135545858333335	1.5984244346618652	1.1193790410955748	0.0001242	569.2299269357273	110.67732219890053	3.8816643676931246	358.50805761902814	78.68322408095437
9	50.247140000000016	31.02774	45.31178	2.1725087000000003	5.302353216666667	8.954670970676753	3.4441752858333334	1.889332056045532	1.4102866624792414	0.0001242	414.9000474005351	48.551317139370376	2.327830839612597	130.99823019997098	35.45642369048966
10	50.24958000000001	30.848440000000004	64.24135600000001	2.5418766	24.23192921666668	9.324038870676754	3.8135431858333337	1.0845348834991455	0.605489489932855	0.0001338	1331.9340093795656	502.4073688070451	19.879056326865168	1902.9710328847848	189.5596985551611
11	50.25013000000001	31.22124	42.425503000000006	1.9913983	2.4160762166666743	8.773560570676754	3.2630648858333333	2.025963544845581	1.5469181512792907	0.0001167	359.24459844038375	20.45850417513685	0.9602957550063794	58.396667890760924	16.018099917305808
12	50.30499000000001	30.99768	52.73574	0.65576845	12.726313216666668	7.4379307206767535	1.9274350358333332	1.9805691242218015	1.501523730655511	0.0001167	459.3002510448212	110.83942038719901	1.3782871901714453	999.4171405089155	84.25777044883121
13	50.37152000000002	30.95173	48.591685999999996	0.6582979999999999	8.582259216666664	7.440460270676754	1.9299645858333334	1.0919462442398071	0.6129008506735166	0.0001338	995.3238430009077	175.79400774779916	2.3815770399973504	365.7646824350792	56.82101443670652
14	50.44955000000001	31.89139	51.1612	1.170221	11.151773216666669	7.952383270676753	2.4418875858333333	1.7840577363967896	1.3050123428304992	0.0001242	505.2236188899631	110.12523595155116	2.5189179249208413	325.22541062185087	105.56537860652446
15	50.45063000000001	31.24205	50.628624	2.810168	10.61919721666667	9.592330270676754	4.081834585833334	1.0106050968170166	0.5315597032507261	0.0001338	1195.1191073428884	250.67253453857953	13.91370887423705	250.67253453857953	70.12640160097774
16	50.55728000000001	31.20588	49.9847	1.1195483	9.975273216666665	7.901710570676753	2.3912148858333335	1.5162607431411743	1.037215349574884	0.0001298	612.4024868013745	122.21504029052514	2.7373504410687453	211.816176439821	73.97240720493427
17	50.59103000000001	32.10835	34.036564	3.3378282	-5.972862783333333	10.119990470676754	4.609494785833333	0.9319931268692015	0.45294773330291105	0.0001365	934.2811525036086	-163.95112987781548	-16.078024348404707	-244.24214762046552	-68.63179549631515
18	50.61890000000001	29.69536	20.020407000000002	2.5726080000000002	-19.98901978333333	9.354770270676754	3.8442745858333334	0.9801870584487916	0.5011416648825011	0.0001338	501.1599889722471	-500.37428980246807	-64.29773884917265	-758.9980393755782	-118.21544836311789
19	50.64575000000001	28.97552	26.23560100000001	1.4145119	-13.773825783333322	8.196674170676754	2.6861784858333335	2.092642307281494	1.6135969137152038	0.0001167	213.44914755222788	-112.0619029076328	-6.041900667703063	-246.2805348962324	-92.01610983928448
20	50.6463	29.13361	75.279434	2.3367467	35.27000721666666	9.118908970676753	3.6084132858333335	1.6540472507476809	1.1750018571813903	0.0001242	823.1726735805079	385.67381016370695	11.97168941488679	2769.8084400473763	194.57652830636474
21	50.64872000000001	31.20035	42.193104	0.55164415	2.1836772166666663	7.333806420676753	1.8233107358333334	2.165404796600342	1.6863594030340514	0.0001167	329.2007523276198	17.037575205828645	0.22275390529410727	171.48756301372032	13.683210559945255
22	50.68300000000001	29.56505	16.960531	0.7118561999999999	-23.048895783333332	7.494018470676753	1.9835227858333333	1.9403306245803835	1.461285231014093	0.0001167	151.55356257541243	-205.95712890083266	-8.644296522453034	-924.2813464743214	-188.11756784187597
23	50.74281000000001	31.06418	65.95874	1.8966884999999998	25.949313216666674	8.678850770676753	3.1683550858333334	1.8399659395217896	1.3609205459554992	0.0001242	625.2913437155044	246.0004683191947	7.073911042806925	430.62189721751173	157.97254272549122
24	50.78311000000001	29.19962	22.678974	3.242579	-17.33045278333333	10.024741270676753	4.514245585833334	1.2038934230804443	0.7248480295141538	0.0001338	393.00390152015837	-300.3193865366611	-42.93886205243059	-560.8298617603815	-139.25102044652627
25	50.83320000000001	28.90758	17.563622	0.6549206	-22.445804783333333	7.437082870676753	1.9265871858333332	1.6312596797943115	1.1522142862280211	0.0001242	195.7381588297349	-250.14774866717835	-9.327626935136594	-1099.7910446367766	-171.21377539223755
26	50.83547000000001	32.16422	82.64536	0.20498915	42.635933216666665	6.987151420676754	1.4766557358333334	1.6465412378311155	1.167495844264825	0.0001242	909.3524515066384	469.1260391732718	1.1635952461577481	1233.8231300749258	319.4536836314611
27	50.85423000000002	30.01892	19.270973	1.8173814	-20.73845378333333	8.599543670676754	3.089047985833333	0.7643551826477051	0.2853097890814146	0.0001365	839.782726108966	-903.7320146446401	-85.22796197159825	-1109.4491754589744	-133.35483749780457
