ID#	Ra(deg)	Dec(deg)	RM_Raw_Value	RM_Raw_Err	Scaled_RM	TotalRMScaledErrWithStDev	TotalRMScaledErrWithAvgErr	Extinction	Scaled_Extinction	eAbundance	Raw_Magnetic_FieldMagnetic_Field(uG)	Magnetic_Field(uG)	Reference_BField_RMErr(±)	BField_of_Min_Extinction	BField_of_Max_Extinction
0	49.849410000000006	31.02869	33.777412	0.49198952	-14.148847935416669	7.81494499872062	10.02209490621875	1.306603193283081	0.6492619309263925	0.0001268	665.7642227862053	-278.8785816107784	-4.062044170375389	-821.8333203497981	-150.29997301072004
2	50.012520000000016	31.126040000000003	75.94589	0.12320466	28.01963006458334	7.44616013872062	9.65331004621875	1.2429472208023071	0.5856059584456186	0.00013309999999999998	1628.9114943920458	600.9738970839994	0.9749412991158458	1627.5152377112192	382.47608942496987
3	50.08925000000001	31.64013	47.79162	0.48620918	-0.13463993541666497	7.80916465872062	10.01631456621875	1.001220941543579	0.34387967918689055	0.00013309999999999998	1745.5968042297122	-4.9177458513652645	-0.05003080409998044	-7.820536744775015	-1.3538675932312232
6	50.189230000000016	31.20176	46.879368	0.6836968000000001	-1.0468919354166673	8.00665227872062	10.21380218621875	1.350156545639038	0.6928152832823495	0.0001268	866.4341146557861	-19.348871921716658	-0.282187290077962	-60.80853220404401	-8.446179883646428
7	50.23199000000002	31.60075	49.666195	1.741888	1.7399350645833351	9.06484347872062	11.27199338621875	1.5984244346618652	0.9410831723051767	0.0001268	677.3564051918676	23.729544021108275	0.8322402788423846	101.06381931918422	16.034739783293738
9	50.247140000000016	31.02774	45.31178	2.1725087000000003	-2.614479935416668	9.49546417872062	11.70261408621875	1.889332056045532	1.2319907936888435	0.0001171	483.56010370328244	-27.9013137135693	-1.3377502888687804	-99.66117473000314	-19.47473107947363
10	50.24958000000001	30.848440000000004	64.24135600000001	2.5418766	16.315096064583344	9.864832078720621	12.07198198621875	1.0845348834991455	0.42719362114245696	0.00013309999999999998	1888.811590882301	479.69321433911244	18.980311634570324	947.6594583379126	143.46703186808563
11	50.25013000000001	31.22124	42.425503000000006	1.9913983	-5.5007569354166606	9.31435377872062	11.52150368621875	2.025963544845581	1.3686222824888925	0.0001171	408.8020028162569	-53.00397857872766	-2.4879382770055707	-202.73071839113265	-40.58317910178121
12	50.30499000000001	30.99768	52.73574	0.65576845	4.809480064583333	7.97872392872062	10.18587383621875	1.9805691242218015	1.323227861865113	0.0001171	525.0859625922037	47.88764639084904	0.5954824498125023	279.35779567880996	35.42905882241281
13	50.37152000000002	30.95173	48.591686	0.6582979999999999	0.6654260645833361	7.98125347872062	10.18840338621875	1.0919462442398071	0.4346049818831186	0.00013309999999999998	1404.3196305943386	19.231085852907327	0.26053398012979395	38.651154821936224	4.901864415178135
